YEAR,STATE_NAME,COUNTY_NAME,STATE_ID,COUNTY_ID,PER_CAPITA_EXP_ESRD,AVG_RISK_SCORE_ESRD,AVG_DEMOG_SCORE_ESRD,PERSON_YEARS_ESRD,PER_CAPITA_EXP_DIS,AVG_RISK_SCORE_DIS,AVG_DEMOG_SCORE_DIS,PERSON_YEARS_DIS,PER_CAPITA_EXP_AGDU,AVG_RISK_SCORE_AGDU,AVG_DEMOG_SCORE_AGDU,PERSON_YEARS_AGDU,PER_CAPITA_EXP_AGND,AVG_RISK_SCORE_AGND,AVG_DEMOG_SCORE_AGND,PERSON_YEARS_AGND
2020,ALABAMA,CRENSHAW,01,200,64173.49,0.80603,0.97545,17.33,8737.43,0.93718,0.99319,218.58,16506.71,0.79474,1.03523,158.92,8910.68,1.05557,1.08069,883.67
2020,ALABAMA,CULLMAN,01,210,73751.24,0.96447,0.98233,57.83,10015.08,0.93568,0.96624,1237.58,15777.72,0.89697,1.00901,633.58,9181.03,1.03644,1.05642,6848.33
2020,ALABAMA,DALE,01,220,70527.26,0.95782,1.02187,47.58,9150.16,0.89044,0.95646,916.42,16524.01,0.93326,1.03457,370.83,9755.24,1.0883,1.04814,3859.25
2020,ALABAMA,DALLAS,01,230,67972.64,0.95965,1.02732,109.33,10052.2,0.92216,1.02398,843.67,14978.22,0.87853,1.01452,578.08,8151.73,1.0335,1.08818,1832.42
2020,ALABAMA,DEKALB,01,240,64767.64,0.97515,1.01033,60,8387.52,0.85752,0.97727,1456.67,13503.71,0.87993,1.01757,758.75,9060.71,1.01842,1.06593,5293
2020,ALABAMA,ELMORE,01,250,69623.08,0.91717,0.98084,64.5,8036.46,0.81943,0.91075,914.25,19376.24,0.89981,1.03647,235.42,9100.05,0.99926,0.99926,5399.92
2020,ALABAMA,ESCAMBIA,01,260,75696.3,0.96643,1.02486,47.75,9467.96,0.89842,0.95707,657,16493.69,0.96489,1.04537,291.83,10752.23,1.11584,1.08703,2630.67
2020,ALABAMA,ETOWAH,01,270,75444.53,1.0174,1.00216,127.83,9726.39,0.95379,0.98144,2318.25,17475.44,0.95566,1.00962,895.92,10368.22,1.12812,1.07671,6683.92
2020,ALABAMA,FAYETTE,01,280,98572.09,0.92504,0.95799,16.42,8295.47,0.9118,0.97278,467.42,15101.58,1.01133,1.03713,261.5,8795.56,1.07075,1.09968,1362.92
2020,ALABAMA,FRANKLIN,01,290,68747.88,1.03596,1.00574,20.33,8900.2,0.91781,1.01169,733.67,15705.11,0.87078,1.02613,419.17,9086.58,1.0069,1.09462,2569
2020,ALABAMA,GENEVA,01,300,85113.71,1.03942,1.0105,17.75,7720.52,0.92473,0.97029,601,15741.23,0.92681,1.0299,347,9035.31,1.03343,1.0708,2409.75
2020,ALABAMA,GREENE,01,310,78319.67,1.00113,1.07377,28.42,8109.54,0.84809,1.00316,284.42,12861.01,0.87781,1.01659,198.83,7975.12,1.03493,1.12785,468.83
2020,ALABAMA,HALE,01,320,83592.74,0.87023,1.04797,30.33,8043.82,0.86319,1.00673,629.67,14151.25,0.87427,1.0339,330.92,9015.2,1.05573,1.11469,973.5
2020,ALABAMA,HENRY,01,330,89862.51,0.99639,1.00628,21,9683.99,0.88776,0.93341,285.17,14617.98,0.9305,1.03359,168.58,8950.96,0.97293,1.02482,1437.5
2020,ALABAMA,HOUSTON,01,340,72052.84,1.0045,1.00669,116.92,8962.68,0.94506,0.95447,1589.75,15217.62,0.91978,1.03333,719.08,9666.9,1.0292,1.05297,8155.67
2020,ALABAMA,JACKSON,01,350,75104.93,0.91306,0.99174,45.83,9853.61,0.93008,0.96984,1130.08,15905.5,0.88355,1.00829,524.17,8824.45,1.01592,1.05666,5089.42
2020,ALABAMA,JEFFERSON,01,360,71569.49,0.95518,0.96125,758.92,10412.85,0.96387,0.93507,5652.58,18689.52,0.97809,1.00116,1770.08,9505.99,1.02214,1.01301,29243.5
2020,ALABAMA,LAMAR,01,370,72722.11,1.03898,1.05125,18.42,8487.5,0.88276,0.98309,478.58,13398.12,0.88479,1.02119,221.92,8728.82,1.04057,1.11036,1590.08
2020,ALABAMA,LAUDERDALE,01,380,78878.08,0.99954,1.00531,80.58,9401.81,0.90064,0.97243,1580.25,14697.56,0.91827,1.02814,729,8044.92,0.9937,1.06206,9143.92
2020,ALABAMA,LAWRENCE,01,390,62470.33,0.9284,0.98266,32.25,8819.35,0.94163,0.94813,661.75,15165.6,0.92393,1.02069,298.67,8604.76,1.05501,1.05844,2708.17
2020,ALABAMA,LEE,01,400,64162.14,0.94353,0.98052,142.17,7778.37,0.93107,0.92713,1849.17,11655.09,0.91651,1.02902,608.08,7780.74,1.00421,1.02352,7836.25
2020,ALABAMA,LIMESTONE,01,410,76579.17,0.9371,0.97782,81.33,10345.71,0.96713,0.9497,1146.75,16336.13,0.92753,1.01317,441.17,9157.73,1.00635,1.01077,6950
2020,ALABAMA,LOWNDES,01,420,61745.4,0.91004,1.00749,25.08,8179.08,0.83577,0.96352,144.5,10124.51,0.86704,1.03193,74.75,8627.08,1.0105,1.02447,439.17
2020,ALABAMA,MACON,01,430,64666.96,0.93205,0.99021,51.83,9540.4,0.91788,0.96064,232.08,10281.63,0.89599,1.01618,126.58,7672.47,1.04854,1.05471,933.75
2020,ALABAMA,MADISON,01,440,73082.3,0.94609,0.97461,373.25,9586.76,0.92993,0.94355,3365.75,17832.17,0.9209,1.01368,1223.5,9102.19,0.99222,1.01564,28685.17
2020,ALABAMA,MARENGO,01,450,76232.25,0.95098,0.99466,55.08,7792.48,0.80545,0.99314,621.67,13816.76,0.99837,1.04824,343.08,9662.67,1.05616,1.08673,1483.25
2020,ALABAMA,MARION,01,460,63975.03,0.89935,1.0434,31.58,9470.69,0.9164,0.98894,957.67,14491.8,0.84507,1.02468,537.75,8838.65,1.03764,1.09735,3154.42
2020,ALABAMA,MARSHALL,01,470,70386.25,0.98545,1.03902,89.5,8839.41,0.94336,0.97702,1705.33,16198.46,0.87789,1.01494,897.92,8868.06,1.05148,1.0665,7580.08
2020,ALABAMA,MOBILE,01,480,67177.88,0.90425,0.95951,495.67,8722.13,0.91294,0.94019,4084.58,16978.8,0.91355,0.99251,1302.42,9641.72,1.05527,1.02289,17802.92
2020,ALABAMA,MONROE,01,490,71071.56,0.93351,1.00995,37.5,7756.7,0.80448,0.93788,420.83,16860.87,0.8851,1.04098,226.08,9930.4,0.97403,1.10125,1337.42
2020,ALABAMA,MONTGOMERY,01,500,68907.24,0.93717,0.97046,327.5,9187.99,0.89104,0.93614,2107.58,13913.45,0.90532,1.01069,736.42,8395.72,0.993,1.02335,10840.92
2020,ALABAMA,MORGAN,01,510,71093.4,1.00497,0.98703,118.33,8723.18,0.9341,0.96281,1936.67,14958.17,0.93104,1.01229,860.67,9129.8,1.02076,1.03356,9924.5
2020,ALABAMA,PERRY,01,520,56655.53,1.01847,1.04925,30.17,7228.94,0.85273,1.02345,242.75,15366.93,0.92354,1.0796,219.25,8039.88,1.01501,1.1655,419.92
2020,ALABAMA,PICKENS,01,530,63058.24,1.00491,1.0152,55.75,8560.29,0.90524,0.98283,602.17,14818.14,0.90006,1.01118,324,9142.54,1.05925,1.10407,1619.33
2020,ALABAMA,PIKE,01,540,60477.55,0.92006,0.9992,51.42,8541.37,0.86085,0.99221,477,16375.5,0.91921,1.04368,319.33,8619.8,0.98076,1.06485,1649.83
2020,ALABAMA,RANDOLPH,01,550,76857.11,0.9262,0.99967,31.58,7816.54,0.97058,0.95096,543.67,13746.27,0.93131,1.02946,275.75,8615.7,0.94468,1.05235,2001.17
2020,ALABAMA,RUSSELL,01,560,69383.9,0.91878,0.93661,105.83,7363.26,0.86646,0.90798,954.17,15078.54,0.95232,1.0168,336.08,8585.85,1.10358,1.05984,3517.67
2020,ALABAMA,"ST. CLAIR",01,570,60683.87,0.91102,0.98062,70,9073.47,0.9274,0.89741,972.5,19987.32,1.00374,0.992,224.67,9538.45,1.06274,1.0055,5592.92
2020,ALABAMA,SHELBY,01,580,69100.37,1.01141,0.95007,105.08,10303.03,0.96775,0.87655,1274.25,20663.06,0.97513,1.02283,305.08,9563.13,1.00411,0.97443,12401.42
2020,ALABAMA,SUMTER,01,590,57977.7,0.90229,1.02715,29.42,7866.26,0.76598,1.01783,446.33,12412.83,0.82527,1.00563,271.08,8125.37,0.97944,1.08849,728.92
2020,ALABAMA,TALLADEGA,01,600,72228.5,0.96183,1.00164,117.33,8445.92,0.87903,0.94879,1417.08,15765.52,0.93695,1.04221,439.08,9817.03,1.10514,1.08213,4994.92
2020,ALABAMA,TALLAPOOSA,01,610,67430.73,0.93484,1.04438,76.42,7657.01,0.83693,0.93953,828.67,16076.99,0.90485,1.02406,301.25,9848.27,1.0856,1.07279,3460.5
2020,ALABAMA,TUSCALOOSA,01,620,77854.67,0.97499,0.98323,191.33,9248.85,0.91005,0.95264,3090.08,14513.77,0.96484,1.01611,1067.17,9238.26,1.06811,1.05156,10031
2020,ALABAMA,WALKER,01,630,93676.19,1.0015,0.97803,35.83,8099.39,0.84486,0.92678,1188.17,17761.98,0.96806,1.02697,415.08,9836.54,1.12695,1.08974,4486.67
2020,ALABAMA,WASHINGTON,01,640,58286.68,0.9124,0.95625,23.25,7527.85,0.80294,0.96513,440.75,12585.68,0.83831,1.01545,234.42,8402.91,1.0369,1.09041,1369.42
2020,ALABAMA,WILCOX,01,650,70318.55,0.90305,1.04713,42.5,6012.99,0.70517,1.02242,468.92,9625.57,0.83753,1.00265,273.42,7963.6,0.97542,1.10708,693.58
2020,ALABAMA,WINSTON,01,660,69996.31,0.93347,0.96007,16.25,8883.55,0.91667,0.97483,492.58,18874.93,0.87233,1.03677,366.58,9784.7,1.00734,1.08417,2027.92
2020,ALASKA,"ALEUTIANS EAST",02,013,*,*,*,*,*,*,*,*,10585.84,1.15274,0.93305,12.33,9719.69,0.93217,1.0192,57.17
2020,ALASKA,"ALEUTIANS WEST",02,016,.,.,.,.,*,*,*,*,8450.89,0.82562,0.87164,19.75,7006.32,0.96628,0.96293,57.83
2020,ALASKA,ANCHORAGE,02,020,83311.69,0.98046,1.0205,238.25,13069.19,1.05093,1.04586,3044.25,14594.35,0.92193,0.96729,3027.17,9166.54,0.84949,0.94173,16854.42
2020,ALASKA,BETHEL,02,050,*,*,*,*,10091.68,0.85643,1.11974,55.58,13006.54,0.69207,0.92372,288.17,8955.59,0.81015,1.03166,334.83
2020,ALASKA,"BRISTOL BAY",02,060,*,*,*,*,*,*,*,*,8182.67,0.58196,0.89717,11,6614.32,0.97661,1.03515,74.75
2020,ALASKA,DENALI,02,068,.,.,.,.,*,*,*,*,*,*,*,*,4918.05,0.64287,0.87319,145.75
2020,ALASKA,DILLINGHAM,02,070,*,*,*,*,20060.11,0.86069,1.13422,40.83,15398.03,0.75806,0.95338,85.17,9477.28,0.81272,0.99218,143.83
2020,ALASKA,"FAIRBANKS NORTH STAR",02,090,74049.37,0.91824,0.99552,45.75,9956.68,0.89505,1.01924,918.5,12058.45,0.85574,0.94887,660.17,7842.19,0.80005,0.9221,6125.08
2020,ALASKA,HAINES,02,100,.,.,.,.,9053.18,1.01039,1.01835,25.92,17252.16,0.6999,0.89113,48.17,10610.87,0.82853,0.96745,278.92
2020,ALASKA,HOONAH-ANGOON,02,105,.,.,.,.,13548.44,1.24853,1.0702,20.17,29534.97,0.93408,1.00869,44.42,8990.34,0.79336,0.9861,227.58
2020,ALASKA,JUNEAU,02,110,82407.27,0.86798,0.96419,17.75,15183.43,0.97384,1.05922,365.42,19130.76,0.92896,0.98598,311,8143.04,0.74796,0.90802,2835.92
2020,ALASKA,"KENAI PENINSULA",02,122,84930.43,0.93095,1.02545,28,13873.58,0.96855,1.0404,823.92,21075.98,0.95906,0.95358,753,10373.37,0.82571,0.93968,6154.33
2020,ALASKA,"KETCHIKAN GATEWAY",02,130,*,*,*,*,15295.88,1.00702,1.05314,193,21204.46,0.83663,0.96896,205.92,12593.69,0.8725,0.96063,1249.33
2020,ALASKA,"KODIAK ISLAND",02,150,*,*,*,*,14289.85,0.82423,1.00979,101.42,15823.23,0.70401,0.9419,157.33,7971.53,0.7507,0.90258,839.67
2020,ALASKA,"LAKE AND PENINSULA",02,164,.,.,.,.,*,*,*,*,20960.86,0.85274,0.91434,27.33,5044.91,0.7977,0.97755,49.75
2020,ALASKA,MATANUSKA-SUSITNA,02,170,82988.23,0.95788,1.01273,38.5,11415.92,0.944,1.0216,1286.83,18247.73,0.97677,0.95424,908,10380.3,0.86726,0.93777,6935.75
2020,ALASKA,NOME,02,180,*,*,*,*,19418.18,0.99243,1.09544,72.58,24747.29,0.75874,0.92644,167.17,15973.51,0.86228,1.02597,237
2020,ALASKA,"NORTH SLOPE",02,185,*,*,*,*,26883.35,1.16158,1.03085,34.08,30165.02,0.79995,0.8457,45.25,27675.92,1.00847,0.96523,190.08
2020,ALASKA,"NORTHWEST ARCTIC",02,188,*,*,*,*,20932.33,1.16856,1.08356,41.42,21826.81,0.8529,0.97532,98.58,12801.06,0.90414,1.08673,124.17
2020,ALASKA,PETERSBURG,02,195,*,*,*,*,17383.44,1.04632,1.03256,41.33,18363.56,0.78396,1.0409,61.67,10369.41,0.75628,0.94078,476.67
2020,ALASKA,"PRINCE OF WALES-HYDER",02,198,*,*,*,*,14572.81,0.77328,1.09906,78.5,19658.18,0.90343,0.95247,116.83,8776.81,0.80478,0.98017,456.58
2020,ALASKA,SITKA,02,220,*,*,*,*,19744.27,1.05292,1.05911,100.83,20380.09,0.88947,0.96032,103.5,12645.6,0.84059,0.94242,858.42
2020,ALASKA,SKAGWAY,02,230,.,.,.,.,*,*,*,*,*,*,*,*,8565.61,0.66265,0.90689,103.25
2020,ALASKA,"SOUTHEAST FAIRBANKS",02,240,*,*,*,*,7074.8,0.7172,1.04491,77.58,9176.64,0.69241,0.9531,135.42,7445.57,0.77502,0.935,596.75
2020,ALASKA,VALDEZ-CORDOVA,02,261,*,*,*,*,7274.63,0.8656,1.05996,76.75,15668.06,0.7589,0.93653,87.5,8224.02,0.74286,0.91262,686.33
2020,ALASKA,"WADE HAMPTON (KUSILVAK)",02,270,.,.,.,.,11699.54,0.95429,1.06776,23.58,11576.06,0.64929,0.93265,108.25,14469.52,1.01954,1.10848,78.42
2020,ALASKA,WRANGELL,02,275,*,*,*,*,9640.61,0.85342,1.01916,28.92,28809.4,0.87347,0.96686,42.42,10773.82,0.97103,0.97297,309.5
2020,ALASKA,YAKUTAT,02,282,*,*,*,*,*,*,*,*,10741.64,1.03941,1.05273,9.75,7386.97,0.98668,1.07451,45.42
2020,ALASKA,YUKON-KOYUKUK,02,290,*,*,*,*,17911.28,0.94714,1.1279,48.33,10992.11,0.74353,0.93463,151.58,8126.01,0.81324,0.99879,277.92
2020,ARIZONA,APACHE,03,000,73627.15,0.9233,1.02485,194.92,10331.92,0.92831,1.08388,975.42,12059.33,0.76055,0.98912,1668.25,8683.69,0.8679,1.03693,4285.5
2020,ARIZONA,COCHISE,03,010,69322.21,0.9158,0.99705,83.25,9307.82,0.88814,0.99053,1178.75,12516.55,0.83025,0.9538,628,8844.85,0.93958,0.99226,12919.75
2020,ARIZONA,COCONINO,03,020,92446.21,0.92265,1.02991,123.92,11268.35,0.9405,1.02395,891.25,14668.39,0.80688,0.97708,1025.5,8662.34,0.82429,0.95879,9123.67
2020,ARIZONA,GILA,03,030,76371.73,0.92449,1.02497,104.67,8243.13,0.87593,1.01826,601.08,18717.91,0.89038,0.96015,445.17,8237.47,0.91491,1.0047,8041.17
2020,ARIZONA,GRAHAM,03,040,78834.18,0.91411,1.01131,26.83,8986.26,0.83046,0.97841,248.5,14093.01,0.79912,0.97075,163.58,8233.34,0.86992,1.0026,1837.42
2020,ARIZONA,GREENLEE,03,050,*,*,*,*,7269.11,0.80743,0.95579,80.08,10852.74,0.74512,0.989,18.5,8691.31,0.93891,1.02514,619.5
2020,ARIZONA,"LA PAZ",03,055,85384.86,0.94324,0.98089,37,12277.68,0.98064,1.02337,232.58,18044.69,0.92867,0.93094,180.42,10276.89,0.99073,1.06101,2359.42
2020,ARIZONA,MARICOPA,03,060,79218.92,0.99516,0.98171,2306.75,11153.21,1.00619,0.95171,16153.17,15615.01,0.9425,0.9258,7094.33,9848.47,0.98756,0.96636,254909.42
2020,ARIZONA,MOHAVE,03,070,81419.51,1.00773,1.02117,208.83,10432.33,0.94787,1.00737,2236.42,13299.47,0.889,0.92432,1197.67,9758.21,0.99949,1.01,27137.75
2020,ARIZONA,NAVAJO,03,080,77490.1,0.94584,1.0346,238.83,10687.36,0.92609,1.04121,1400.92,12796.73,0.78741,0.97064,1714.83,8736.98,0.88675,0.98672,9712.75
2020,ARIZONA,PIMA,03,090,72965.08,0.98693,1.00526,604,9777.7,0.99534,0.96998,4636.83,13167.74,0.88075,0.94007,2055.5,8666.32,0.97714,0.97963,69870.25
2020,ARIZONA,PINAL,03,100,82882.87,0.97331,0.97453,450.75,10899.65,0.99533,0.95642,2553.42,16584.34,0.95096,0.92831,1000,9580.91,0.94806,0.95473,31482.25
2020,ARIZONA,"SANTA CRUZ",03,110,66146.69,1.00633,1.04258,30.08,10392.66,1.03282,1.0121,113.67,8216.08,0.77487,0.92948,151.5,7481.09,0.82918,0.96625,2007.17
2020,ARIZONA,YAVAPAI,03,120,90106.48,0.99907,1.01112,108.58,9916.23,0.8663,0.98908,1882,14174.36,0.83904,0.90454,898.42,9008.13,0.89553,0.97453,36409.58
2020,ARIZONA,YUMA,03,130,76995.64,0.99438,1.0224,243.25,10164.37,1.01089,0.99606,1175.67,11794.44,0.84602,0.94836,1151.58,10067.31,1.05069,1.0544,14992
2020,ARKANSAS,ARKANSAS,04,000,70935.66,0.97769,0.98082,30.33,9753.1,0.91808,1.00097,402.75,16434.37,0.87,1.02478,215.33,8465.75,0.92768,1.02519,2020.92
2020,ARKANSAS,ASHLEY,04,010,63107.5,0.99235,1.01509,53.08,8791.06,0.84259,0.9843,585.25,18923.22,0.91722,1.02682,308.42,9476.96,0.9967,1.04978,2626.25
2020,ARKANSAS,BAXTER,04,020,73860.61,0.91838,0.97196,34.33,10378.87,0.94152,0.98129,874.08,15604.97,1.10941,1.01358,390.5,8963.13,1.03541,1.04479,7025.75
2020,ARKANSAS,BENTON,04,030,70824.24,0.97442,0.98056,163.25,8985.69,0.96622,0.93803,2019.92,18465.53,1.03189,1.01975,1039.08,9182.25,1.03696,0.99035,16800.25
2020,ARKANSAS,BOONE,04,040,89273.04,0.96008,1.00325,37.33,9464.44,0.83873,0.95952,779.58,14576.42,0.98563,1.04024,381,7893.03,0.97752,1.04409,4328.25
2020,ARKANSAS,BRADLEY,04,050,68468.21,0.90937,1.00307,26.25,10887.05,1.07539,0.98961,290.83,18524.06,0.93913,1.02667,161.25,9121.76,1.08008,1.07591,1194.58
2020,ARKANSAS,CALHOUN,04,060,*,*,*,*,9986.44,0.95649,0.9355,119.25,17875.1,1.13754,1.05019,47.33,9809.31,1.03851,1.05477,530.92
2020,ARKANSAS,CARROLL,04,070,73461.44,1.03016,0.97138,17.33,8863.35,0.83212,0.94521,390.67,15212.16,0.94161,0.98779,237.5,7926.2,0.88239,0.9903,2709.17
2020,ARKANSAS,CHICOT,04,080,80358.74,0.96303,1.02361,28.58,10130.28,0.87492,1.04259,239.42,21643.03,0.89188,1.03395,201.42,9947.56,0.95539,1.07377,1025.58
2020,ARKANSAS,CLARK,04,090,71959.85,0.86086,0.98764,24.33,9453.32,0.88127,0.99024,316,15216.1,1.06394,1.0661,168.17,8083.75,0.96711,1.04046,1984.92
2020,ARKANSAS,CLAY,04,100,77375.58,0.95958,0.98855,18.67,10638.19,0.901,0.99992,430.08,17552.24,0.98865,1.03537,261.83,10078.83,0.96725,1.08224,1831.17
2020,ARKANSAS,CLEBURNE,04,110,58024.92,0.94544,0.98475,17.58,9057.07,0.87956,0.97663,642.42,19086.69,1.04292,1.03891,271.08,8121.89,0.95876,1.03606,4245.83
2020,ARKANSAS,CLEVELAND,04,120,108523.39,0.99977,1.00525,8.42,8169.64,0.85087,0.95903,177.08,18735.69,0.99421,1.0466,81.92,9796.6,1.01823,1.04491,1005.42
2020,ARKANSAS,COLUMBIA,04,130,59051.51,0.88467,0.98587,32.42,8185.1,0.853,0.98373,572.25,18541.93,0.91536,1.01355,285.58,8908.86,0.92998,1.05549,2357.67
2020,ARKANSAS,CONWAY,04,140,73694.46,0.91432,1.03015,20.17,8185.39,0.84106,1.01996,485.42,17616.26,0.99297,1.05576,238.83,8433.16,0.93855,1.05811,2211.33
2020,ARKANSAS,CRAIGHEAD,04,150,69085.74,0.93217,1.00589,103.17,8531.39,0.87507,0.9732,1796.33,17482.95,0.93838,1.02987,721.58,9548.9,0.96506,1.0336,8698.25
2020,ARKANSAS,CRAWFORD,04,160,76705.72,0.96274,1.01108,36.75,9061.87,0.99573,0.96382,1012.58,20314.13,1.0851,1.00909,419.42,9049.78,1.08072,1.02259,4435.58
2020,ARKANSAS,CRITTENDEN,04,170,77446.74,0.96835,0.99656,126.83,8828.38,0.94537,1.00297,905.08,19349.28,0.9992,0.99586,509.42,9367.44,1.0626,1.01505,2937.83
2020,ARKANSAS,CROSS,04,180,67410.47,0.78741,0.95362,29.17,9728.96,0.95462,0.9749,338,16636.43,0.91599,1.02821,197.42,9198.98,0.94238,1.04818,1575.42
2020,ARKANSAS,DALLAS,04,190,81010,0.84224,0.97338,22.83,11503.48,0.88039,0.97255,128.58,18933.82,0.9962,1.05552,67.42,10031.42,0.96207,1.04918,748.25
2020,ARKANSAS,DESHA,04,200,86042.68,1.01724,0.98536,22.5,11445.34,0.93744,1.0272,270.67,21799,0.90583,0.99659,176.75,10410.92,0.91424,1.03474,1158.5
2020,ARKANSAS,DREW,04,210,72332.17,0.95932,1.02458,25.42,10227.67,0.89785,0.97194,417.5,22004.86,0.99653,1.0296,210.58,9727.07,1.04916,1.05462,1724
2020,ARKANSAS,FAULKNER,04,220,77857.04,0.97044,0.99702,94.5,9135.08,0.91193,0.95631,1719.75,20426.47,1.0226,1.03393,611.08,8817.91,0.96558,1.01111,10303.08
2020,ARKANSAS,FRANKLIN,04,230,59970.31,1.09157,1.06563,13.25,8094.84,0.92343,0.97145,306.83,19852.48,1.14933,1.06509,180.75,8721.53,1.09266,1.05907,1519.58
2020,ARKANSAS,FULTON,04,240,74115.59,0.84343,1.04414,8.58,8591.65,0.84059,0.99907,309.25,19125.8,1.02114,1.04368,215.33,9090.73,1.00547,1.06379,1517.08
2020,ARKANSAS,GARLAND,04,250,91003.53,1.02149,1.03037,85.25,11291.36,1.00864,0.97289,1683.83,21882.99,1.06041,1.00231,752.17,10091.93,1.02332,1.01929,12990.67
2020,ARKANSAS,GRANT,04,260,80349.43,0.91282,0.94318,17.42,9706.19,1.096,0.93453,346.92,21710.12,1.09843,1.01475,107.08,9769.56,1.09145,1.02365,1974
2020,ARKANSAS,GREENE,04,270,101351.23,1.00144,0.98914,37.42,8754.88,0.84202,0.96971,969,15860.32,0.98957,1.02037,397.83,9286.03,0.97455,1.04038,4090.67
2020,ARKANSAS,HEMPSTEAD,04,280,63601.59,0.88349,0.98523,37.5,8698.39,0.90652,1.00128,441.5,18917.51,0.91393,1.02627,209.58,8669.26,1.0055,1.0404,1741.58
