YEAR,STATE_NAME,COUNTY_NAME,STATE_ID,COUNTY_ID,PER_CAPITA_EXP_ESRD,AVG_RISK_SCORE_ESRD,AVG_DEMOG_SCORE_ESRD,PERSON_YEARS_ESRD,PER_CAPITA_EXP_DIS,AVG_RISK_SCORE_DIS,AVG_DEMOG_SCORE_DIS,PERSON_YEARS_DIS,PER_CAPITA_EXP_AGDU,AVG_RISK_SCORE_AGDU,AVG_DEMOG_SCORE_AGDU,PERSON_YEARS_AGDU,PER_CAPITA_EXP_AGND,AVG_RISK_SCORE_AGND,AVG_DEMOG_SCORE_AGND,PERSON_YEARS_AGND
2019,ALABAMA,COLBERT,01,160,70794.66,0.97777,1.04271,71.5,10669.39,0.91569,0.99071,1466.83,17206.64,0.92498,1.02025,594.42,9775.49,1.02764,1.08002,5805.92
2019,ALABAMA,CONECUH,01,170,68870.12,0.90575,1.03812,29,8506.79,0.81376,0.99354,580.42,15261.63,0.83176,1.01751,302.92,10049,1.04966,1.13136,1117.42
2019,ALABAMA,COOSA,01,180,102939.27,0.96669,1.00335,15.83,8080.67,0.83166,0.94974,284.75,12855.13,0.77441,1.04512,88.25,10641.89,1.10116,1.09782,832.58
2019,ALABAMA,COVINGTON,01,190,95695.23,1.06467,1.04771,58.33,10997.26,1.02101,1.01206,1206.33,16227.73,0.94815,1.03112,754.92,10706.07,1.10773,1.09472,3872.83
2019,ALABAMA,CRENSHAW,01,200,74443.27,0.89688,1.01851,21.5,9263.97,0.91449,0.98388,271,13413.18,0.80969,1.04144,182.75,10354.97,1.05149,1.07417,919.42
2019,ALABAMA,CULLMAN,01,210,80111.44,0.93304,0.98204,65.33,10028.93,0.93499,0.95858,1463.67,16701.97,0.87057,1.0091,692.92,10089.61,1.02998,1.04494,7148.17
2019,ALABAMA,DALE,01,220,78506.97,1.01413,1.00268,48,9943.48,0.90835,0.9684,1103.17,14023.34,0.92543,1.03444,474.75,10254.96,1.06875,1.04288,4092.75
2019,ALABAMA,DALLAS,01,230,73005.84,0.94689,1.05312,133.92,8068.83,0.90802,1.02273,1055.67,14203.63,0.89855,1.01509,675.08,8800.52,1.02493,1.07785,2054.42
2019,ALABAMA,DEKALB,01,240,81798.88,0.97878,1.0183,57.08,8736.77,0.85318,0.97844,1686.33,13457.16,0.89251,1.01043,894.25,9327.26,1.01591,1.05768,5622.75
2019,ALABAMA,ELMORE,01,250,72912.95,0.92216,0.96693,69.42,9219.38,0.83701,0.91358,1046.08,16814.14,0.97655,1.03945,292,9451.26,1.00596,0.99613,5512.5
2019,ALABAMA,ESCAMBIA,01,260,77692.87,0.98325,1.04599,49.17,10083.94,0.93808,0.96045,781.25,18397.99,0.9471,1.04765,373.33,11685.93,1.08418,1.07891,2877.5
2019,ALABAMA,ETOWAH,01,270,72406.72,1.01922,1.01809,137.92,10516.86,0.97621,0.9825,2747.92,16729.53,1.00196,1.00666,1024.33,11344.66,1.11727,1.06931,7249.75
2019,ALABAMA,FAYETTE,01,280,84220.38,1.00587,0.97034,17.33,9559.54,0.92212,0.97326,536.58,14050.22,0.98375,1.02863,290.83,9234.06,1.07556,1.08996,1421.33
2019,ALABAMA,FRANKLIN,01,290,77116.51,1.01303,0.98757,19.92,9310.39,0.90424,1.01263,881.67,16114.84,0.84869,1.01732,473.92,9564.64,1.00279,1.09222,2707.83
2019,ALABAMA,GENEVA,01,300,87137.13,0.98232,1.04483,21.58,9460.72,0.89043,0.97325,742.42,15056.58,0.92582,1.03523,408.17,9617.28,1.03736,1.07304,2546.17
2019,ALABAMA,GREENE,01,310,65978.75,0.93873,1.05876,24.92,8541.22,0.82524,1.00942,362.92,12459.66,0.83179,0.99083,226.75,9684.33,1.04114,1.12366,536.08
2019,ALABAMA,HALE,01,320,76221.47,0.952,1.07495,31.33,8251.8,0.85929,1.0161,817.33,15125.14,0.88023,1.02494,408.17,10210.2,1.03978,1.11836,1080.92
2019,ALABAMA,HENRY,01,330,84387.71,0.97028,1.03515,21.83,8359.21,0.85087,0.94051,365.67,13608.9,0.98221,1.0459,212.5,9075.3,0.97949,1.02558,1573.92
2019,ALABAMA,HOUSTON,01,340,74714.25,0.95388,1.00876,130.25,9610.78,0.94605,0.9687,1944.83,14644.06,0.92502,1.03354,983.67,10221.48,1.02115,1.05128,8637.08
2019,ALABAMA,JACKSON,01,350,79590.96,1.02575,0.98651,52.33,10090.86,0.96377,0.97995,1324.75,15932.83,0.95039,1.0105,587.5,9759.25,1.03736,1.04881,5280.08
2019,ALABAMA,JEFFERSON,01,360,75186.89,0.9381,0.96023,774.75,10414.96,0.95431,0.9365,6499.25,19767.42,0.98133,1.00084,1984,10519.89,1.00562,1.01303,30185.17
2019,ALABAMA,LAMAR,01,370,80419.4,0.94051,1.05485,22.33,9925.8,0.85646,0.98077,549.25,15429.63,0.86974,1.03213,249.92,9382.33,0.99747,1.10216,1670.17
2019,ALABAMA,LAUDERDALE,01,380,70467.18,1.03472,1.00633,89.5,8879.6,0.90246,0.98159,1893,14832.07,0.88194,1.02544,832.58,8824.78,0.98581,1.05734,9502.75
2019,ALABAMA,LAWRENCE,01,390,64965.14,1.0531,1.02047,28.08,10060.57,0.92482,0.95445,844.83,14919.81,0.92491,1.01914,347.58,9664.2,1.01257,1.05281,2970
2019,ALABAMA,LEE,01,400,69026.59,0.90572,0.97844,161.75,8343.65,0.88973,0.93081,2194.83,11935.1,0.9265,1.02189,724,8841.49,0.98644,1.02198,8003.08
2019,ALABAMA,LIMESTONE,01,410,81402.67,0.96472,0.98723,95.33,11135.08,0.95527,0.95076,1359.33,15874.01,0.87898,1.00252,519,10318.13,1.01009,1.01114,7112.33
2019,ALABAMA,LOWNDES,01,420,77326.95,0.91197,0.99349,26.17,6909.76,0.88523,0.98914,169.83,14171.33,0.82843,1.02733,97.92,8530.25,1.0419,1.0143,460.75
2019,ALABAMA,MACON,01,430,61853.33,0.9057,1.00337,54.92,8751.68,0.9161,0.96753,297.67,16282.56,0.91585,1.01319,155.33,8298.97,0.99365,1.04671,1014
2019,ALABAMA,MADISON,01,440,76017.95,0.95928,0.97404,389.92,9898.79,0.93774,0.94928,3992.5,16976.02,0.90229,1.01396,1434.92,9491.54,1.00348,1.01041,29187.08
2019,ALABAMA,MARENGO,01,450,71356.08,0.88364,1.01055,55.17,7722.2,0.79677,0.9985,767.92,15318.63,0.88805,1.03852,416.17,10506.22,1.01639,1.0792,1627.33
2019,ALABAMA,MARION,01,460,75565.28,0.89471,1.01033,23.67,10317.35,0.87104,0.99044,1125,16031.24,0.86085,1.03487,587.92,10305.09,1.01398,1.0959,3318.92
2019,ALABAMA,MARSHALL,01,470,76490.33,0.99369,1.03629,79.08,10348.75,0.95277,0.97836,2115.83,14737.76,0.90603,1.01091,1046.25,9665.17,1.05054,1.06223,8121.17
2019,ALABAMA,MOBILE,01,480,68626.56,0.92394,0.9677,526.5,9103.14,0.92479,0.94078,4768.5,16211.36,0.94534,0.99814,1519.58,10291.24,1.05071,1.02308,18675.25
2019,ALABAMA,MONROE,01,490,64845.9,0.9003,1.02805,40.67,8510.59,0.77286,0.94775,560.33,16523.09,0.85855,1.03184,289.92,9560.7,0.93764,1.09176,1521.75
2019,ALABAMA,MONTGOMERY,01,500,72896.89,0.9746,0.97485,352.75,9308.46,0.89176,0.93845,2458,14157.85,0.89302,1.0113,909.25,9128.65,1.00065,1.02209,11356.33
2019,ALABAMA,MORGAN,01,510,71420.79,1.02448,1.00328,135.83,9425.14,0.93311,0.96541,2383.75,15556.26,0.91799,1.00743,1029.42,9699.68,1.0192,1.03112,10503.75
2019,ALABAMA,PERRY,01,520,81245.79,0.9803,1.09986,30.83,7118.81,0.83899,1.0319,349.75,13527.39,0.91259,1.06845,288.75,7766.38,1.05658,1.14657,506.5
2019,ALABAMA,PICKENS,01,530,76830.68,0.92615,1.03211,50.25,9328.83,0.87595,0.98329,747.5,16217.04,0.89158,1.01278,415.75,10166.87,1.01567,1.10151,1780.5
2019,ALABAMA,PIKE,01,540,68552.64,0.9131,0.98209,47.08,7886.01,0.87287,0.99332,582.5,15260.64,0.8615,1.03733,371.25,9265.31,0.99266,1.05454,1734.58
2019,ALABAMA,RANDOLPH,01,550,75760.09,0.89388,0.97649,34.75,9002.15,1.00553,0.95127,638.75,14229.24,0.8585,1.01753,328.33,9320.98,0.98851,1.04863,2141.92
2019,ALABAMA,RUSSELL,01,560,76607.13,0.94178,0.9656,106.08,7845.02,0.87328,0.90244,1063.58,14409.91,0.8755,1.00918,415.42,9936.69,1.0905,1.06111,3667.92
2019,ALABAMA,"ST. CLAIR",01,570,59470.37,0.90111,0.98758,64,9838.11,0.9484,0.90854,1120.25,18941.51,0.96271,1.01089,260.67,10573.91,1.04921,0.99973,5608.5
2019,ALABAMA,SHELBY,01,580,78739.08,0.99424,0.93489,117.17,10250.4,0.94628,0.88996,1391.25,17343.99,0.96826,1.01897,331.5,10574.65,0.99286,0.96871,12548.75
2019,ALABAMA,SUMTER,01,590,71469.76,0.91097,1.02064,35,7289.11,0.81212,1.01902,558.83,14531.98,0.82495,1.0186,343.33,9692.03,0.94516,1.09026,843.67
2019,ALABAMA,TALLADEGA,01,600,85506.1,0.93005,1.00631,122.67,8200.2,0.90214,0.96098,1734.75,16657.1,0.91459,1.03882,535.42,11014.86,1.07033,1.07813,5285.42
2019,ALABAMA,TALLAPOOSA,01,610,69694.59,0.95145,1.0546,83.83,7634.45,0.85409,0.94414,1069.92,16885.91,0.96375,1.03387,410.42,9840.32,1.06721,1.07003,3802.83
2019,ALABAMA,TUSCALOOSA,01,620,77896.26,0.97433,0.99683,189.83,9579.66,0.90826,0.9546,3629,15317.71,0.9677,1.02482,1177.83,10185.14,1.05549,1.04892,10444
2019,ALABAMA,WALKER,01,630,79727.26,1.04943,0.99252,47.17,8925.83,0.86047,0.93452,1414.83,15941.38,0.97054,1.02237,450.17,10785.24,1.15537,1.08236,4646.33
2019,ALABAMA,WASHINGTON,01,640,73662.99,0.96523,0.9734,27.83,8392.19,0.75422,0.97149,520,15708.38,0.81886,1.02497,280.5,10634.82,1.00674,1.07849,1479.5
2019,ALABAMA,WILCOX,01,650,70540.07,0.93441,1.08142,37.83,6851.83,0.74418,1.02633,623,12730.96,0.78798,1.00676,367.25,9368.77,0.91398,1.10004,752.33
2019,ALABAMA,WINSTON,01,660,70150.26,0.92974,1.00983,14.58,9713.53,0.89727,0.97623,616.58,15582.17,0.88,1.02602,417.25,10176.8,1.01182,1.08167,2170.25
2019,ALASKA,"ALEUTIANS EAST",02,013,.,.,.,.,*,*,*,*,25190.75,0.89588,0.92514,15.5,12108.25,0.85825,1.03865,53.08
2019,ALASKA,"ALEUTIANS WEST",02,016,.,.,.,.,*,*,*,*,13418.61,0.64087,0.84798,22.92,14049.57,0.93473,0.96504,56.83
2019,ALASKA,ANCHORAGE,02,020,93958.21,1.00819,1.02751,247.08,13512.7,1.0387,1.04413,3284.08,15476.76,0.90773,0.97358,2954.58,9440.99,0.85812,0.94045,16790.17
2019,ALASKA,BETHEL,02,050,*,*,*,*,27701,0.93623,1.11788,45.83,20411.5,0.71818,0.94424,273,14004.67,0.91498,1.04592,275.83
2019,ALASKA,"BRISTOL BAY",02,060,.,.,.,.,*,*,*,*,14537.71,0.68436,0.96076,10.58,11208.34,0.98982,1.04803,57.75
2019,ALASKA,DENALI,02,068,.,.,.,.,7267.9,0.6596,1.06682,16,*,*,*,*,7342.34,0.72413,0.85315,159.58
2019,ALASKA,DILLINGHAM,02,070,*,*,*,*,19314.99,0.91367,1.09171,47.75,20881.38,0.724,0.97462,100,10074.67,0.82667,0.99097,155.92
2019,ALASKA,"FAIRBANKS NORTH STAR",02,090,86102.19,0.92372,0.9848,47,10227.71,0.88576,1.00816,970.08,13275.84,0.84984,0.95471,638.08,8339.66,0.79687,0.9137,6009.25
2019,ALASKA,HAINES,02,100,.,.,.,.,16132.74,0.89439,1.05109,32.58,17669.4,0.82017,0.90239,54.5,10552.66,0.81457,0.9429,298.83
2019,ALASKA,HOONAH-ANGOON,02,105,*,*,*,*,9748.04,1.17281,1.1033,20.25,29881.15,1.03002,0.99993,38.58,7663.02,0.7434,0.96338,243.25
2019,ALASKA,JUNEAU,02,110,79976.38,0.84777,0.95294,18.17,14013.82,0.9162,1.0586,388.75,21948.2,0.87784,0.9882,309.58,8556.45,0.73354,0.90328,2840.92
2019,ALASKA,"KENAI PENINSULA",02,122,108340.49,0.93522,1.02344,32,12956.39,0.9614,1.03576,885.25,20821.68,0.94286,0.95587,746.58,11099.64,0.8222,0.93094,6027.67
2019,ALASKA,"KETCHIKAN GATEWAY",02,130,*,*,*,*,14479.33,1.04931,1.05516,183.58,22517.47,0.89621,0.98807,205.25,12164.01,0.86984,0.9619,1273.92
2019,ALASKA,"KODIAK ISLAND",02,150,*,*,*,*,12279.65,0.81449,1.02274,123.08,17189.16,0.79706,0.92702,166.08,8594.7,0.77857,0.90991,846.42
2019,ALASKA,"LAKE AND PENINSULA",02,164,.,.,.,.,13094.48,0.77539,1.08387,12.5,15225.89,1.08009,0.95233,34.92,9462.33,0.98253,1.05005,58.17
2019,ALASKA,MATANUSKA-SUSITNA,02,170,86735.15,1.01119,0.99367,39.08,13309.69,1.04434,1.02321,1298.92,18932.41,0.96454,0.95712,874.25,10177.57,0.89436,0.93694,6823.67
2019,ALASKA,NOME,02,180,*,*,*,*,23779.22,0.93586,1.12143,83.08,25145.76,0.71783,0.9235,159.58,15827.17,0.96692,1.03242,238.42
2019,ALASKA,"NORTH SLOPE",02,185,.,.,.,.,28036.49,1.01229,1.07831,43.08,37888.32,0.84876,0.88252,42.75,29214.38,1.09736,0.94279,186.58
2019,ALASKA,"NORTHWEST ARCTIC",02,188,*,*,*,*,22937.04,0.83873,1.05053,45,18040.05,0.82785,0.96959,112.25,13308.61,0.96882,1.09331,144.67
2019,ALASKA,PETERSBURG,02,195,*,*,*,*,14468.1,1.05075,1.02417,46.5,17264.09,0.77845,1.04059,64.08,12488.9,0.79309,0.95219,462.92
2019,ALASKA,"PRINCE OF WALES-HYDER",02,198,*,*,*,*,13834.48,1.04116,1.06653,85.17,23167.95,0.90143,0.97032,112.92,9338.56,0.84437,0.96095,454.25
2019,ALASKA,SITKA,02,220,*,*,*,*,19394.66,1.05605,1.07063,103.17,25240,0.83661,0.9697,88.83,14629.57,0.8547,0.94834,833.25
2019,ALASKA,SKAGWAY,02,230,.,.,.,.,*,*,*,*,*,*,*,*,7466.16,0.68268,0.88283,104.92
2019,ALASKA,"SOUTHEAST FAIRBANKS",02,240,*,*,*,*,6727.44,0.58945,1.04107,84,12755.72,0.72266,0.95609,116.08,9111.23,0.78439,0.93096,608.33
2019,ALASKA,VALDEZ-CORDOVA,02,261,*,*,*,*,11819.77,0.75731,1.05524,83.08,20170.76,0.82334,0.94809,88.92,10026.63,0.8026,0.91773,702.83
2019,ALASKA,"WADE HAMPTON (KUSILVAK)",02,270,*,*,*,*,16209.36,1.01424,1.06102,26.17,15813.95,0.75737,0.95604,105,20706.94,0.94771,1.08934,68.33
2019,ALASKA,WRANGELL,02,275,*,*,*,*,8193.5,0.74201,1.01898,35.67,26129.6,0.90283,0.96538,41.75,13462.75,0.91043,0.97344,319.75
2019,ALASKA,YAKUTAT,02,282,*,*,*,*,*,*,*,*,17460.83,1.14802,1.15857,8.5,7832.66,1.06855,1.07526,44.58
2019,ALASKA,YUKON-KOYUKUK,02,290,*,*,*,*,20652.27,1.02398,1.17685,37.5,14192.75,0.71034,0.9466,164.42,10464.29,0.82615,0.99189,276.75
2019,ARIZONA,APACHE,03,000,79161.22,0.91897,1.02315,185.08,12051.99,0.8948,1.08359,1128,15070.96,0.77531,0.99303,1832.92,10478.76,0.86245,1.0388,4430.75
2019,ARIZONA,COCHISE,03,010,85648.12,0.95065,1.00429,97.75,9897.49,0.89859,0.99667,1409.83,11178.91,0.80895,0.94124,847.33,9419.2,0.94634,0.99086,12930
2019,ARIZONA,COCONINO,03,020,93615.26,0.9357,1.02234,128.75,12225.58,0.90827,1.0223,1050.08,16517.07,0.81843,0.98351,1112.75,9743.79,0.82461,0.95476,9461.75
2019,ARIZONA,GILA,03,030,74758.36,0.93729,1.01183,106.83,9987.5,0.92207,1.01343,724.5,20561.53,0.88878,0.97904,458.5,9630.46,0.92536,1.00226,8291.33
2019,ARIZONA,GRAHAM,03,040,74946.81,0.9817,1.00467,30.67,9768.16,0.82003,0.99572,286.5,13607.47,0.81608,0.96207,196.33,9440.53,0.87771,1.00001,1929.42
2019,ARIZONA,GREENLEE,03,050,*,*,*,*,7646.82,0.84904,0.9785,88.67,12973.02,0.84939,0.99315,33.92,9806.6,0.91227,1.03729,640.17
2019,ARIZONA,"LA PAZ",03,055,81445.95,0.95729,0.97765,36.17,12357.79,1.04411,1.0321,254.67,20448.08,0.92211,0.93634,197.58,10468.78,0.98838,1.05458,2440.75
2019,ARIZONA,MARICOPA,03,060,83175.34,1.00701,0.98047,2415,11439.63,1.00486,0.95407,18560.75,16753.17,0.94547,0.92838,8023.83,10796.57,0.98473,0.96287,256660.75
2019,ARIZONA,MOHAVE,03,070,84357.04,1.01291,1.00659,216.83,10963.39,0.97727,1.00455,2605.58,15073.85,0.94711,0.93461,1344.42,10186.49,1.01055,1.00913,27784.42
2019,ARIZONA,NAVAJO,03,080,82980.13,0.9504,1.02387,249.83,10213.4,0.92655,1.03754,1522.67,15167.23,0.79501,0.97803,1837.58,9738.64,0.89152,0.98209,9784.33
2019,ARIZONA,PIMA,03,090,70886.89,0.98405,1.00209,664.42,10156.9,0.9909,0.97669,5430.08,13000.03,0.87262,0.93289,2518.33,9309.37,0.96477,0.97305,71012.42
2019,ARIZONA,PINAL,03,100,81257.29,0.99663,0.97312,440,11639.07,0.97166,0.96012,2930.17,17939.46,0.95707,0.92992,1104.5,10224.62,0.94939,0.94645,31468.17
2019,ARIZONA,"SANTA CRUZ",03,110,62234.97,0.89088,0.99842,35.17,9613.09,0.99307,1.02799,140.67,8930.14,0.71831,0.93443,222.92,7300.86,0.85464,0.96414,1991.92
2019,ARIZONA,YAVAPAI,03,120,102971.7,1.03631,1.00322,106.5,9915.25,0.88701,0.99264,2191.08,16179.03,0.88287,0.91352,1009.33,10118.39,0.904,0.97141,36500.92
2019,ARIZONA,YUMA,03,130,83316.72,0.98887,1.02584,277.33,10374.34,0.99552,1.02259,1475.5,13260.48,0.85254,0.94406,1713.67,11137.68,1.04012,1.05136,15799.92
2019,ARKANSAS,ARKANSAS,04,000,80190.11,0.9309,1.02366,25.92,9370.25,0.88609,0.99077,452.17,13977.39,0.8384,1.03448,241.83,9579.14,0.92402,1.02203,2102.17
2019,ARKANSAS,ASHLEY,04,010,65693.68,0.96555,1.0305,53.17,8350.67,0.84337,0.98043,631.25,17608.12,0.93358,1.03531,317.67,10927.45,0.98762,1.04592,2693.83
2019,ARKANSAS,BAXTER,04,020,69540.21,0.94772,0.98634,29.25,9479.39,0.90786,0.97419,1007,16523.52,1.0362,1.02186,422.08,10122.07,1.01814,1.04152,7199.17
2019,ARKANSAS,BENTON,04,030,66300.88,0.99359,0.99328,168.58,9636.8,0.96737,0.93678,2270.5,14818.71,1.0067,1.01601,1123.5,9631.6,1.0206,0.98911,17060.25
2019,ARKANSAS,BOONE,04,040,73360.59,0.90213,1.00553,41.42,9006.57,0.84491,0.96238,938.58,15749.44,1.03326,1.04546,410.92,8803.09,0.97711,1.0389,4432.42
2019,ARKANSAS,BRADLEY,04,050,66795.98,0.88396,1.02056,25.83,13926.71,1.0563,0.99601,320.25,18462.96,0.88786,1.02122,172.92,11202.94,1.03775,1.0824,1258.83
2019,ARKANSAS,CALHOUN,04,060,*,*,*,*,8275.14,0.96404,0.95853,141.75,18273.21,0.86124,1.05602,43.5,11529.06,1.0176,1.06609,574.25
2019,ARKANSAS,CARROLL,04,070,108140.47,0.88297,0.9728,13.25,8829.95,0.83464,0.96638,468.33,14693.23,0.96999,0.99746,270.25,8372.99,0.89087,0.9808,2818.33
2019,ARKANSAS,CHICOT,04,080,85080.32,0.92687,1.02371,40.33,11174.3,0.89809,1.02376,287.75,19555.17,0.90163,1.0416,250.92,11449.44,0.92962,1.07542,1083.25
2019,ARKANSAS,CLARK,04,090,77362.23,0.96049,0.99182,28,9398.69,0.87476,0.97708,349.75,17884.4,1.01479,1.06018,177.58,9717.95,0.93513,1.03861,2085.75
2019,ARKANSAS,CLAY,04,100,62267.87,1.04611,0.98665,18.58,10120.28,0.86483,0.98812,499.17,20162.67,1.03026,1.02608,299.5,10350.88,0.93677,1.08381,1950.08
2019,ARKANSAS,CLEBURNE,04,110,96933.15,0.90049,0.97115,16.17,8783.68,0.87616,0.9725,732.08,15421.84,0.95678,1.03223,270.75,8811.2,0.92427,1.03521,4434.92
2019,ARKANSAS,CLEVELAND,04,120,114365.99,0.94083,0.9165,10.17,9425.03,0.90452,0.9538,218.92,16083.13,0.86733,1.04772,95.92,11843.51,0.98501,1.0385,1041
2019,ARKANSAS,COLUMBIA,04,130,60002.65,0.88754,1.02134,36.5,8720.2,0.85132,0.9797,632.58,16608.49,0.89787,1.03424,307.92,9289.94,0.94271,1.05177,2416.17
2019,ARKANSAS,CONWAY,04,140,61241.34,0.97132,1.03099,16,8354.44,0.83909,1.00934,558.25,16300.42,1.00788,1.05522,263.92,9533.04,0.95517,1.05825,2280.08
2019,ARKANSAS,CRAIGHEAD,04,150,71954.04,0.97019,1.0281,102.75,10044.44,0.88443,0.9734,2087.17,16604.16,0.94274,1.03016,802.58,9985.89,0.95445,1.03173,8987.25
2019,ARKANSAS,CRAWFORD,04,160,73530.9,0.97487,1.01092,41.75,9063.4,0.96884,0.96606,1137.42,18998.11,1.14582,1.00584,459,9249.65,1.07971,1.0168,4493.42
2019,ARKANSAS,CRITTENDEN,04,170,84918.06,0.9609,0.98726,128.75,10146.99,1.00749,1.00483,1103,17174.96,0.94768,1.00849,555.92,11111.92,1.02084,1.01875,3088.92
2019,ARKANSAS,CROSS,04,180,70552.83,0.86059,0.97572,29,11656.33,0.90618,0.97947,407.58,16555.67,0.88575,1.03652,226.67,9773.07,0.92506,1.03935,1694.33
2019,ARKANSAS,DALLAS,04,190,58882.43,0.84831,0.95907,18.58,11071.14,0.82617,0.98977,155.17,14833.51,0.94583,1.07532,73.42,11067.27,0.9556,1.04936,808
2019,ARKANSAS,DESHA,04,200,89196.32,0.93426,1.02173,24.42,10895.38,0.83967,1.01945,338.5,19806.2,0.8733,0.99233,188.67,10430.54,0.90656,1.02959,1207.92
2019,ARKANSAS,DREW,04,210,69109.48,0.93788,1.00528,27.75,10853.42,0.92883,0.9814,466.83,17929,1.02029,1.03157,235.42,10717.28,1.05748,1.05283,1802.83
2019,ARKANSAS,FAULKNER,04,220,69232.37,0.98472,0.9996,109.17,8972.71,0.8841,0.95249,1980.08,17796.43,0.96858,1.02787,670,9526.43,0.96071,1.01052,10446.33
2019,ARKANSAS,FRANKLIN,04,230,93069.97,1.03908,1.08368,8.58,8253.87,0.91591,0.97367,345.17,18936.91,0.99312,1.05621,201.42,9909.01,1.08295,1.05468,1586.67
2019,ARKANSAS,FULTON,04,240,101969.13,1.02465,1.02453,10.75,8647.82,0.87029,1.00134,367.75,18658.83,0.98873,1.04925,225.92,10108.46,1.01866,1.05656,1592.25
2019,ARKANSAS,GARLAND,04,250,91929.09,1.07314,1.02087,92.5,11798.33,1.0024,0.97418,1991,21254.44,1.02771,1.01278,785.83,10961.4,1.00273,1.01587,13363.08
2019,ARKANSAS,GRANT,04,260,61281.62,0.94603,0.96522,12.75,11008.04,0.98615,0.92992,410.25,21849.04,1.07815,1.0366,116.75,10271.44,1.06506,1.01334,2073.08
2019,ARKANSAS,GREENE,04,270,87534.01,0.96723,1.00133,35.92,9674.65,0.86097,0.97201,1148.67,18165.36,1.00488,1.02856,439.17,10271.81,0.97276,1.0414,4209.67
2019,ARKANSAS,HEMPSTEAD,04,280,54210.92,0.88284,1.018,30.92,9535.37,0.90954,1.00176,529.42,19201.33,0.9666,1.01727,239.58,10014.28,0.98586,1.04129,1812.17
