YEAR,STATE_NAME,COUNTY_NAME,STATE_ID,COUNTY_ID,PER_CAPITA_EXP_ESRD,AVG_RISK_SCORE_ESRD,AVG_DEMOG_SCORE_ESRD,PERSON_YEARS_ESRD,PER_CAPITA_EXP_DIS,AVG_RISK_SCORE_DIS,AVG_DEMOG_SCORE_DIS,PERSON_YEARS_DIS,PER_CAPITA_EXP_AGDU,AVG_RISK_SCORE_AGDU,AVG_DEMOG_SCORE_AGDU,PERSON_YEARS_AGDU,PER_CAPITA_EXP_AGND,AVG_RISK_SCORE_AGND,AVG_DEMOG_SCORE_AGND,PERSON_YEARS_AGND
2022,ALABAMA,MACON,01,430,76687.82,0.99378,1.01167,26.33,10933.35,0.88569,0.93078,177.17,13687.51,0.86829,1.03666,92.83,8491.93,1.0223,1.05929,814.17
2022,ALABAMA,MADISON,01,440,81381.2,0.97837,0.995,240.58,10721.93,0.93748,0.93163,2576.25,19081.61,0.91029,1.0148,957.58,10556.44,0.99637,1.01772,27731.33
2022,ALABAMA,MARENGO,01,450,58013.82,0.94557,0.98295,27,7561.49,0.82387,0.98734,419.92,14719.31,0.99976,1.04684,218.5,10032.97,1.03206,1.09678,1260.58
2022,ALABAMA,MARION,01,460,72118.59,0.92341,0.99798,17.25,10150.23,0.92492,0.98161,655.92,16515.27,0.90305,1.05845,462.42,9902.75,1.04241,1.09687,2795
2022,ALABAMA,MARSHALL,01,470,75154.26,0.93707,1.02472,61.75,9956.69,0.91432,0.97754,1112.67,16572.94,0.86368,1.01752,648.25,10451.42,1.022,1.07254,6627.42
2022,ALABAMA,MOBILE,01,480,77310.04,0.9462,0.96289,265.17,10344.57,0.9449,0.93439,3004.08,19097.22,0.97788,1.00969,1094.17,11213.15,1.08767,1.03342,15416.33
2022,ALABAMA,MONROE,01,490,56184.77,0.79901,1.01862,21,9753.25,0.79398,0.92108,260.08,17358.17,0.93773,1.06806,168.58,9533.5,0.93891,1.09875,1089.83
2022,ALABAMA,MONTGOMERY,01,500,69870.79,0.92977,0.95529,175.67,9178.01,0.90655,0.9255,1617.67,16723.69,0.97325,1.02081,551.42,9453.42,0.99409,1.03108,9763.58
2022,ALABAMA,MORGAN,01,510,61280.78,0.91826,0.99257,72.67,9898.1,0.94166,0.95997,1274.75,18390.82,0.93869,1.01545,648.33,10560.69,1.03596,1.04399,9046.42
2022,ALABAMA,PERRY,01,520,75621.92,0.98495,1.1071,15.33,7817.41,0.81953,0.98341,161.33,15354.28,0.88487,1.0827,148.58,9228.23,1.09065,1.15856,345.08
2022,ALABAMA,PICKENS,01,530,70045.78,0.94192,0.97669,17.67,8099.14,0.91818,0.9803,429.25,16075.52,0.97551,1.02174,222.08,10861.12,1.10335,1.10475,1310.33
2022,ALABAMA,PIKE,01,540,57209.16,0.8385,0.93081,27.83,7106.27,0.76554,0.95149,290.33,16395.63,0.98247,1.08391,181.83,10440.49,1.02897,1.06223,1308.33
2022,ALABAMA,RANDOLPH,01,550,97196.51,1.01214,0.98917,16.33,10556.19,0.89695,0.95398,381.17,17116.88,0.87201,1.03407,200.25,9358.93,0.95665,1.04371,1763
2022,ALABAMA,RUSSELL,01,560,70449.84,0.93806,0.95957,66.17,7609.4,0.82962,0.88657,685.5,14348.59,0.95194,1.02006,266.42,9285.12,1.09276,1.05364,3046.67
2022,ALABAMA,"ST. CLAIR",01,570,70508.22,0.947,0.99342,51.92,12449.39,1.07876,0.89401,723.67,22356.06,1.09618,1.01372,171.33,10934.29,1.22746,1.02138,4886.67
2022,ALABAMA,SHELBY,01,580,78854.81,0.95009,0.94823,63,10947.24,0.97848,0.88788,959.75,20323.88,0.9993,1.01617,259.67,11752.28,1.05185,0.99381,11223.58
2022,ALABAMA,SUMTER,01,590,74584.1,0.9898,1.01847,18.17,12479.3,0.86857,1.00421,241.67,14552.84,0.84003,1.02553,183.5,8868.91,0.95963,1.08338,569.75
2022,ALABAMA,TALLADEGA,01,600,72361.62,0.98736,0.99191,60.25,9833.64,0.97761,0.94279,944.92,21574.12,1.01921,1.03579,332.08,11112.04,1.11835,1.08873,4241.17
2022,ALABAMA,TALLAPOOSA,01,610,72283.97,0.93681,1.01642,32.25,9615.67,0.85198,0.92652,515.08,16592,0.96297,1.057,214.67,11093.25,1.06672,1.07461,3020.83
2022,ALABAMA,TUSCALOOSA,01,620,84644.33,0.96218,0.99083,133.08,9183.42,0.87794,0.94168,2233.83,17047.41,0.98049,1.02715,870.58,10403.37,1.05161,1.05541,9037
2022,ALABAMA,WALKER,01,630,59530.04,0.97149,0.97803,26.92,8862.46,0.85738,0.92998,853.33,18698.52,1.01607,1.04158,311.25,11098.34,1.11881,1.1055,3683.25
2022,ALABAMA,WASHINGTON,01,640,117760.3,1.03716,0.98411,18,10391.58,0.88261,0.95826,295.25,13585.39,0.81197,1.03308,157.58,10903.02,1.03743,1.09634,1134.58
2022,ALABAMA,WILCOX,01,650,78763.1,0.96456,1.02132,19,6514.36,0.73062,0.99773,227.08,12392.17,0.76732,1.05768,146,9320.7,1.03498,1.10629,527.33
2022,ALABAMA,WINSTON,01,660,72554.11,0.93861,0.98446,13.25,10162.16,0.86385,0.9717,349.25,20670.58,0.92601,1.07021,233.92,10775.82,1.02521,1.08144,1736
2022,ALASKA,"ALEUTIANS EAST",02,013,.,.,.,.,*,*,*,*,10299.7,0.94452,0.80872,12.42,15655.65,1.0668,1.01971,60.83
2022,ALASKA,"ALEUTIANS WEST",02,016,.,.,.,.,*,*,*,*,12126.3,1.02689,0.9254,24.67,6566.53,0.82574,0.99832,51.67
2022,ALASKA,ANCHORAGE,02,020,94911.46,0.97564,1.02684,217.17,15040.05,1.05378,1.05333,2855.42,15085.2,0.89035,0.96708,3416.33,10193.66,0.83268,0.9408,19013
2022,ALASKA,BETHEL,02,050,*,*,*,*,11655.96,0.99317,1.0865,64.58,15865.09,0.68149,0.93579,287.17,13554.46,0.86453,1.03555,287.33
2022,ALASKA,"BRISTOL BAY",02,060,*,*,*,*,*,*,*,*,9655.95,0.6768,0.87591,9.58,9287.81,0.80656,0.98945,83.5
2022,ALASKA,DENALI,02,068,*,*,*,*,2485.27,0.57923,0.91147,11.17,*,*,*,*,8190.55,0.64812,0.87575,171
2022,ALASKA,DILLINGHAM,02,070,.,.,.,.,28893.39,0.87335,1.11248,35.83,25725.22,0.71505,0.93282,88.75,20362.31,0.78063,0.94658,156.58
2022,ALASKA,"FAIRBANKS NORTH STAR",02,090,98536.87,0.9261,0.97254,44,11061.72,0.868,1.02768,875.25,14037.49,0.8052,0.95106,735.67,8805.27,0.76367,0.9316,6781.5
2022,ALASKA,HAINES,02,100,.,.,.,.,21365.85,0.66341,1.03412,30.17,23682.79,0.68888,0.8705,62.5,12224.09,0.80694,0.96949,346.58
2022,ALASKA,HOONAH-ANGOON,02,105,.,.,.,.,43210.54,1.58931,1.08088,19.25,33098.93,0.89435,0.98107,53,10817.65,0.71175,0.99524,222.83
2022,ALASKA,JUNEAU,02,110,92707.43,0.93336,1.0058,18.25,16119.32,0.98889,1.0597,333.92,20638.84,0.84956,0.98593,334.83,9430.89,0.73114,0.92061,3101.67
2022,ALASKA,"KENAI PENINSULA",02,122,108893.15,1.04257,1.0364,27.33,14935.35,0.95928,1.04438,750.83,18753.33,0.93979,0.95411,847.33,11963.8,0.81577,0.94662,6840.92
2022,ALASKA,"KETCHIKAN GATEWAY",02,130,*,*,*,*,16603.65,0.95304,1.0823,168.67,24242.17,0.9158,0.96927,203.42,11890.96,0.8375,0.96501,1291.58
2022,ALASKA,"KODIAK ISLAND",02,150,131206.41,0.99137,1.02071,9.75,15276.68,0.90036,1.04185,113.58,15192.04,0.74117,0.92844,190.5,10168.33,0.76102,0.90055,971.17
2022,ALASKA,"LAKE AND PENINSULA",02,164,.,.,.,.,24631.9,0.69301,1.08138,9.83,23627.42,0.65975,0.94826,31.08,14639.98,0.85588,1.00387,49.92
2022,ALASKA,MATANUSKA-SUSITNA,02,170,111611.58,0.91718,1.01198,44.08,12563.89,0.96932,1.03383,1276.42,17620.11,0.94581,0.94975,1085.25,10989.41,0.85063,0.93716,8255.42
2022,ALASKA,NOME,02,180,*,*,*,*,27049.41,0.9768,1.12678,73.42,27092.24,0.76893,0.92397,182.42,16437.13,0.8656,1.03828,226.25
2022,ALASKA,"NORTH SLOPE",02,185,*,*,*,*,37793.07,1.06655,1.00413,30.33,44225.01,0.90185,0.87089,62.33,28018.17,0.97849,0.97173,204.67
2022,ALASKA,"NORTHWEST ARCTIC",02,188,*,*,*,*,22304.81,0.92652,1.11827,38.08,26017.81,0.81128,0.96101,88.42,20320.42,0.96126,1.02456,119.58
2022,ALASKA,PETERSBURG,02,195,*,*,*,*,24456.33,0.88159,1.07981,45.08,17007.48,0.70885,1.00631,62,14789.94,0.78766,0.94879,537.67
2022,ALASKA,"PRINCE OF WALES-HYDER",02,198,*,*,*,*,18261.84,0.96068,1.12832,71.42,15872.08,0.76236,0.92012,141.83,10498.07,0.75708,0.96664,447.42
2022,ALASKA,SITKA,02,220,*,*,*,*,24166.23,0.91672,1.05799,92.67,22316.97,0.83573,0.94798,129,15275.58,0.81932,0.94469,971.67
2022,ALASKA,SKAGWAY,02,230,.,.,.,.,*,*,*,*,*,*,*,*,8655.82,0.77651,0.92347,125.83
2022,ALASKA,"SOUTHEAST FAIRBANKS",02,240,*,*,*,*,6674.27,0.76839,1.02655,72.42,9931.77,0.76968,0.94346,125.92,8135.92,0.75817,0.93845,611.67
2022,ALASKA,VALDEZ-CORDOVA,02,261,*,*,*,*,11012.76,0.75965,1.07099,75.75,16938.88,0.87402,0.92918,105.58,9929.36,0.76251,0.91749,784.75
2022,ALASKA,"WADE HAMPTON (KUSILVAK)",02,270,.,.,.,.,13569.24,0.73473,1.09829,29,12677.78,0.65578,0.89744,110.75,15556.48,1.01482,1.12457,66.17
2022,ALASKA,WRANGELL,02,275,.,.,.,.,19661.1,0.86621,1.01716,25.75,27775.88,0.96084,0.97389,42.75,15019.63,0.85165,0.97681,311.5
2022,ALASKA,YAKUTAT,02,282,.,.,.,.,*,*,*,*,*,*,*,*,5788.55,1.07184,1.09337,39.33
2022,ALASKA,YUKON-KOYUKUK,02,290,*,*,*,*,11594.85,0.96804,1.10636,47,15886.68,0.74603,0.93205,158.42,10878.6,0.84635,0.97916,292.42
2022,ARIZONA,APACHE,03,000,90203.04,0.91335,1.03659,124.5,12498.94,0.92695,1.09656,693.67,15084.35,0.77362,0.98836,1403.33,11184.8,0.86716,1.04378,3641
2022,ARIZONA,COCHISE,03,010,84061.68,0.97502,1.00933,57,9947.2,0.84893,0.98273,761.92,11980.5,0.7911,0.93936,529.42,10147.39,0.92091,0.99915,12291.75
2022,ARIZONA,COCONINO,03,020,98559.88,0.98254,1.01124,86.25,14651.14,0.95998,1.02815,645.58,14655.07,0.75706,0.96557,862.58,10200.62,0.81187,0.96536,8685.58
2022,ARIZONA,GILA,03,030,79250.07,0.87146,1.01226,66.58,11871.08,0.95087,1.01801,426.33,17246.03,0.80676,0.94594,414.75,10297.21,0.88212,1.00136,7573.67
2022,ARIZONA,GRAHAM,03,040,62418.65,0.87906,1.06356,22.92,8707.73,0.82991,0.97273,168.83,11812.4,0.73607,0.97957,92.42,8442.08,0.84828,1.0014,1675.25
2022,ARIZONA,GREENLEE,03,050,*,*,*,*,3849.96,0.72243,0.96014,43.5,5643.35,0.60951,0.83952,12.5,9292.9,0.91186,1.03002,448
2022,ARIZONA,"LA PAZ",03,055,92395.45,1.03339,0.99453,23.25,12110.91,1.02407,1.04807,186.67,17951.16,0.78671,0.90523,153.83,11314.4,0.98945,1.06165,2050.5
2022,ARIZONA,MARICOPA,03,060,83249.78,0.99625,0.97847,1527.33,12379.32,1.03222,0.95371,11950.17,16800.65,0.92799,0.92086,6629.58,11451.04,1.01491,0.97537,252583.83
2022,ARIZONA,MOHAVE,03,070,92659.13,1.05706,1.02868,130.92,10466.19,0.96691,1.00269,1561.17,15849.97,0.88808,0.92293,966.58,10694.5,1.01989,1.01488,24534.92
2022,ARIZONA,NAVAJO,03,080,83674.15,0.94678,1.0234,177.58,12138.53,0.92355,1.06275,1065.58,14805.23,0.77195,0.97172,1549,10526.38,0.87257,0.99711,9035.33
2022,ARIZONA,PIMA,03,090,73474.59,0.9658,0.99668,406.83,11915.74,1.00242,0.96282,3459.83,15507.6,0.90047,0.93375,1864.58,10074.69,0.98038,0.99045,68805.5
2022,ARIZONA,PINAL,03,100,87085.84,1.01287,0.98864,310.67,13023.95,1.03887,0.95358,1992.83,18901.33,1.01714,0.9346,894.58,10791.74,0.98469,0.9671,30688.92
2022,ARIZONA,"SANTA CRUZ",03,110,71023.7,0.98622,1.02366,18.33,7487.65,0.87658,0.97202,80.75,9889.63,0.67811,0.93999,127.5,8435.18,0.84698,0.96999,2035.25
2022,ARIZONA,YAVAPAI,03,120,75405.76,0.96673,1.00742,86.92,11308.35,0.91553,0.98165,1249.08,16482.64,0.84724,0.90659,784.42,10411.54,0.88921,0.98221,34963.67
2022,ARIZONA,YUMA,03,130,80260.51,0.92823,0.99866,137.92,9870.83,0.94326,0.9869,848.58,15210.54,0.80494,0.93265,994.58,11976.76,0.99824,1.05075,13717.17
2022,ARKANSAS,ARKANSAS,04,000,68028.54,0.93697,0.95923,16.5,8774.22,0.87429,0.97706,289.5,14535.12,0.89705,1.01253,203,10367.19,0.99633,1.02468,1918.25
2022,ARKANSAS,ASHLEY,04,010,57589.56,0.94651,1.00654,39.83,9295.66,0.89047,1.00184,420.58,22279.67,0.9938,1.01967,249.42,11939.34,0.98883,1.05812,2482.08
2022,ARKANSAS,BAXTER,04,020,81632.4,1.08084,1.00413,27.67,10555.4,0.92917,0.99199,635.08,15917.36,1.07426,0.99028,336.58,9751.36,1.02962,1.04479,6570.25
2022,ARKANSAS,BENTON,04,030,65598.75,0.95792,0.98161,100.17,10837.99,1.02353,0.93699,1540.5,17079.48,1.0146,1.00514,905,10310.96,1.06106,0.98959,16359.67
2022,ARKANSAS,BOONE,04,040,58020.62,0.94799,0.98831,23.08,9250.91,0.84412,0.94962,581.75,15969.43,0.97816,1.03913,327.92,8891.13,0.97649,1.04392,4144
2022,ARKANSAS,BRADLEY,04,050,77441.26,0.91403,0.98739,19.42,12231.75,1.11955,0.99485,209.5,21238.2,0.97059,1.02261,147.67,10942.8,1.07167,1.06429,1106.58
2022,ARKANSAS,CALHOUN,04,060,*,*,*,*,11737.69,1.09383,0.96162,85,14193.55,0.96368,1.02261,36.75,11522.14,1.01685,1.0369,519
2022,ARKANSAS,CARROLL,04,070,78380.35,0.96848,0.97477,16.67,8372.23,0.85581,0.93837,278,13741.45,0.97214,0.96059,195.92,9045.69,0.93612,0.99394,2577.33
2022,ARKANSAS,CHICOT,04,080,91059.66,1.03601,1.00469,22.42,13480.18,0.91639,1.02548,154,18773.63,0.96755,1.02593,128.17,11041.87,0.95218,1.06811,927.17
2022,ARKANSAS,CLARK,04,090,84135.57,1.05545,1.01575,14.67,10285.25,0.89914,0.97349,235.08,18201.44,1.02747,1.05018,139.58,9693.07,0.94323,1.03718,1859.58
2022,ARKANSAS,CLAY,04,100,69569.05,0.93648,1.05561,13.17,9961.54,0.86992,0.98018,295.17,22473.54,0.98044,1.0304,241.67,12470.09,0.97111,1.08569,1623.5
2022,ARKANSAS,CLEBURNE,04,110,80856.23,0.90717,1.05965,15.25,9638.98,0.91768,0.98204,474.67,18226.24,0.98692,1.02029,243,9044.23,0.94361,1.04189,4000.25
2022,ARKANSAS,CLEVELAND,04,120,*,*,*,*,13435.47,0.9742,0.94469,129.67,22803.47,1.12374,1.02126,72.42,12131.27,1.00926,1.0446,1000.42
2022,ARKANSAS,COLUMBIA,04,130,83036.02,0.97041,1.01657,20,9023.07,0.7979,0.9629,399.92,18558.39,0.94786,1.02102,234.25,11413.91,0.91302,1.05384,2096.5
2022,ARKANSAS,CONWAY,04,140,78759.38,0.98281,1.01785,13.42,11435.82,0.87358,1.01338,338.5,17716.39,1.0036,1.04866,217.17,10393.61,0.92757,1.05586,2132.25
2022,ARKANSAS,CRAIGHEAD,04,150,67719.4,0.91991,0.99775,77.83,9501.32,0.89147,0.9697,1330.25,21241.05,1.0302,1.01141,587.75,10933.32,0.98658,1.03384,8311.58
2022,ARKANSAS,CRAWFORD,04,160,75521.38,1.01462,0.98982,37.92,9072.59,0.95966,0.95328,789.83,18241.04,1.02785,0.99816,337.58,10183.91,1.09896,1.01875,4280.08
2022,ARKANSAS,CRITTENDEN,04,170,84551.79,1.00352,0.9921,83.75,10470.27,1.01013,0.99911,670.83,20318.39,1.02779,1.00685,421.5,10342.35,1.03456,1.01821,2605.5
2022,ARKANSAS,CROSS,04,180,84339.84,0.87222,0.99433,17.42,10246.68,0.85305,0.96385,241.75,14800.1,0.90083,1.00928,135.75,10218.1,0.89808,1.03762,1433.5
2022,ARKANSAS,DALLAS,04,190,73502.61,0.9906,1.00765,10.25,8476.54,0.87819,0.98254,116.17,22548.78,1.08523,1.04266,77.17,12637.45,0.95128,1.05761,676.08
2022,ARKANSAS,DESHA,04,200,92725.32,0.95736,0.97666,13.67,13870.5,0.88456,1.02776,172.5,21176.19,0.9116,1.00896,128,11071.1,0.90813,1.02513,1036.17
2022,ARKANSAS,DREW,04,210,70668.12,0.9987,1.02638,15.67,11675.25,0.9738,0.99346,296.75,17088.22,1.04753,1.02586,171.92,10405.19,1.00812,1.04559,1618.42
2022,ARKANSAS,FAULKNER,04,220,75050.15,0.98254,1.01513,59.25,10396.67,0.88975,0.95304,1236.58,19757.82,1.00795,1.00913,533.25,10627.82,0.96499,1.01796,10067.58
2022,ARKANSAS,FRANKLIN,04,230,*,*,*,*,11072.88,0.97448,0.98384,225.75,17679.33,1.19249,1.05784,141.42,10747.49,1.07748,1.04433,1467.5
2022,ARKANSAS,FULTON,04,240,94368.43,1.02361,1.06249,9.08,6467.49,0.7658,0.98645,254.42,17076.53,0.90403,1.02872,185.67,10936.93,0.98198,1.07167,1423.42
2022,ARKANSAS,GARLAND,04,250,71943.95,0.99004,1.00724,49.5,11084.07,0.99813,0.96517,1221.75,21801.02,1.05995,0.98977,625.33,11110.17,1.02642,1.0239,12157
2022,ARKANSAS,GRANT,04,260,93157.42,1.15229,0.98977,12.67,9159.25,0.97593,0.91519,262.75,23975.57,1.05634,0.9626,90.67,10078.73,1.07543,1.03015,1827.83
2022,ARKANSAS,GREENE,04,270,79596.49,0.98964,0.98039,29.33,9347.88,0.88663,0.96997,723.17,15380.28,0.92753,0.98655,281.33,11337.28,0.98029,1.04981,3869.08
2022,ARKANSAS,HEMPSTEAD,04,280,65450.93,0.96658,1.00471,19,10537.49,0.85788,0.99648,330,19512.97,0.9718,1.01343,190.08,10938.79,0.99703,1.0381,1631.08
2022,ARKANSAS,"HOT SPRING",04,290,89282.02,1.07201,1.00552,26,9997.19,1.00595,0.96303,476.92,25831.05,1.13007,1.01011,246.42,10892.99,1.10267,1.04193,3049.25
